line,MET1,MET2,MET3,MET4,MET5,MET6,MET7,MET8,MET9,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59,MET60,MET61,MET62,MET63,MET64,MET65,MET66,MET67,MET68,MET69,MET70,MET71,MET72,MET73,MET74,MET75,MET76,MET77,MET78,MET79,MET80,MET81,MET82,MET83,MET84,MET85,MET86,MET87,MET88,MET89,MET90,MET91,MET92,MET93,MET94,MET95,MET96,MET97,MET98,MET99,MET100,MET101,MET102,MET103,MET104,MET105,MET106,MET107,MET108,MET109,MET110,MET111,MET112,MET113,MET114,MET115,MET116,MET117,MET118,MET119,MET120,MET121,MET122,MET123,MET124,MET125,MET126,MET127,MET128,MET129,MET130,MET131,MET132,MET133,MET134,MET135,MET136,MET137,MET138,MET139,MET140,MET141,MET142,MET143,MET144,MET145,MET146,MET147,MET148,MET149,MET150,MET151,MET152,MET153,MET154,MET155,MET156,MET157,MET158
HEB_25_124,0.000530173,0.001769799,0.00015614,0.000155844,0.052325726,0.016620311,0.000268879,0.000235715,0.000247651,0.001094413,0.000118834,0.007711702,0.002740419,0.002834894,4.12871E-05,0.000724877,,0.000417775,,1.4027E-05,0.00472732,0.000825175,4.04176E-05,0.032968804,0.024356569,0.000479991,0.00112081,3.61508E-05,0.00085109,0.000316076,,0.003191453,0.002076014,0.001085582,0.375908915,0.103138994,0.070053007,0.017794539,0.001505762,0.000392988,5.68343E-05,1.83742E-05,0.314829197,,2.09978E-05,0.001257783,2.2793E-06,1.96055E-05,,0.217779661,0.003391073,0.001068444,2.35451E-05,,0.041517248,,0.010968011,6.16243E-06,0.002536982,0.002427684,0.004293454,0.144207883,0.000752732,0.006226018,0.002094506,0.006858372,,0.05835384,0.002854786,2.02728E-05,,3.6178E-05,0.000424146,0.21640943,0.000231502,0.000411867,0.00166794,,0.03718927,0.00171624,0.01115666,0.762513523,0.003008117,0.001631617,2.94946E-05,0.003954907,0.049823897,0.000674647,0.006541425,0.002083484,0.003682651,0.000813701,0.001746107,0.000170641,0.005824862,0.000331886,,0.045630368,0.001838674,0.00683355,0.008820532,0.06925024,0.000430715,0.001764854,0.002430992,0.000297484,0.001033864,0.001190349,0.008785544,0.022605556,0.028539399,0.004956068,0.000828356,0.000226929,0.000263949,0.045832374,0.003344507,0.000180533,0.044738504,0.001323366,0.00568036,0.379722474,0.004175549,0.002129841,0.002355786,0.001249978,0.036245981,0.016655938,0.047424632,0.423854995,2.25755E-07,0.009226463,0.000268272,7.29483E-07,0.088967597,0.000247725,0.000266577,0.001205721,0.000155758,0.000512287,0.001415988,0.000482116,0.000305395,0.000100562,6.60985E-05,0.000120721,0.000427176,,0.001867383,0.001317305,0.000769124,0.000360151,0.001355139,0.001041293,0.006528817,0.000576536,0.000142912,0.001653085
HEB_25_125,0.000470374,0.002993534,8.18421E-05,0.000142153,0.030378442,0.008703123,0.000319081,0.001039657,0.000319987,0.001205145,3.0011E-05,0.08242925,0.000614749,0.002624956,0.000446228,0.000104017,1.13594E-05,0.00066059,3.97873E-05,8.55429E-06,0.007180202,0.000932812,0.000138967,0.033982803,0.02932737,0.000331646,0.001132584,,0.00067967,0.000332855,0.000363219,0.001864005,0.003364155,0.000483246,0.609006281,0.126558842,0.142759697,0.017524086,0.013744022,0.000741544,6.94806E-05,,0.23339427,0.001583948,0.001498836,0.001016493,3.38895E-05,0.000718784,,0.169103699,0.002060274,,0.000191248,,0.033295308,,0.010308768,0.000212066,,0.002163491,,0.243337976,0.000846366,0.039685941,0.002967462,0.004889685,,0.011633183,0.001701109,2.18144E-05,5.19399E-05,0.001027634,0.000248599,0.147268994,0.001448607,0.000833424,0.003702337,0.001643978,0.010808122,0.005237804,0.006960237,0.559495084,0.005044433,0.002268256,0.000585872,0.025635393,0.079109055,0.000639654,0.010362197,0.00146433,0.007022596,0.002019445,0.002177782,0.000290217,0.011781624,0.000520979,,0.103855519,0.002699713,0.006184954,0.007427399,0.149614905,0.000244512,0.001594103,0.004546145,0.00028396,0.002640637,0.000570169,0.004918044,0.011076488,0.011493592,0.006269592,0.000985536,0.000389308,0.000483222,0.02052621,0.005060431,0.001296313,0.113094632,0.00209225,0.003179663,0.547540098,0.012291545,0.013903307,0.000556608,0.00025825,0.013627982,0.009097439,0.029412951,0.582462391,1.04694E-05,0.02095268,0.000476035,,0.069389288,0.000401363,0.000160065,0.000783088,0.000433113,0.000486343,0.000864183,0.000904823,0.000540727,0.00023197,0.000145606,,0.000587818,,0.002103298,0.001028995,0.000393926,0.000367655,0.000644823,0.001438298,0.002542635,0.00429694,0.000193268,0.002178673
HEB_25_127,0.000250055,0.001226204,0.000249885,0.000190904,0.024829373,0.006786036,7.32375E-05,0.001374531,8.33135E-05,0.001899396,0.000119088,0.031034666,,0.00984484,0.000689666,0.015218964,,0.00127114,3.61529E-05,5.1924E-06,0.024652167,0.002144207,0.00012556,0.050562443,0.039883582,7.02018E-05,0.002079004,,0.001374353,5.9591E-05,0.002712113,0.00506564,0.002216491,0.00027099,0.669451296,0.100289877,,0.012819951,0.001678144,0.002751371,0.000152901,,0.128936678,0.002849214,3.96755E-05,0.000209223,0.000183602,1.01072E-05,,0.568920501,0.002354834,0.000260602,7.74847E-05,3.78404E-05,0.017475293,,0.017879686,0.003411611,0.004570493,0.004859423,0.017290277,0.127170773,0.000538398,0.002062569,0.001371904,0.001911918,,0.075793819,0.000819508,9.96491E-06,,2.3552E-05,0.000732176,0.11516001,0.004446302,0.000373849,0.00469027,,0.032762426,0.003546424,0.018160071,5.714799496,0.005385211,0.002832686,2.69836E-05,0.009681829,0.039894974,0.000464754,9.45204E-05,0.001604037,0.002886799,0.002470879,0.000719887,0.000472115,0.008300757,0.000603353,,0.165712078,0.001727009,0.004030421,0.011375659,0.262601629,0.000257973,0.001309061,0.004892292,0.000255802,0.002826471,0.000590138,0.006239396,0.01410947,0.01184018,0.002057073,0.000265728,0.000422525,0.000823614,0.021551677,0.004788272,0.001458014,0.061507375,0.003073571,0.004027121,0.480449626,0.007587854,0.008594249,0.004035983,0.001972791,0.029886671,0.015694063,0.061121793,0.675140841,1.55226E-05,0.007766007,0.000882384,3.10011E-06,0.01122435,3.34259E-05,0.000518442,0.001174075,0.000145332,0.000289794,0.000265581,0.001738589,0.000218698,0.000140803,0.000388168,4.09842E-05,0.0006813,0.000611871,0.002160664,0.001403062,0.000447857,0.000409578,0.000555904,0.001139709,0.004329125,0.000680275,0.000335331,0.002160106
HEB_25_129,0.000467671,0.001686884,8.87567E-05,0.000114442,0.027627812,0.007349425,0.000221562,0.000274885,0.000402618,0.001246342,7.83582E-05,0.038346742,0.000987029,0.00208628,0.000239293,4.25527E-05,,0.001264835,,3.09844E-05,0.005162412,0.000565336,7.56016E-06,0.024622651,0.019440301,0.000396987,0.000953492,9.52341E-05,0.000506979,0.000106147,0.00072457,0.002915139,0.001077215,0.000300621,0.29903714,0.064792385,,0.008174899,0.006021203,0.001032656,5.21949E-05,,0.136288623,0.001396682,0.000382214,0.000823388,7.13304E-06,0.000161524,8.80542E-06,0.048728971,0.004767776,0.000471938,0.0002509,2.90765E-05,0.012870301,,0.01080781,5.00533E-05,0.001465661,0.001783766,0.003563344,0.072491732,0.000480967,0.010343401,0.000845594,0.001681807,,0.006284843,0.001613636,2.60685E-05,6.59697E-05,0.000270083,,0.08248323,0.001345067,0.000323473,0.001218101,0.000397858,0.012850538,0.001161239,0.006793936,0.274926663,0.001064097,0.000873942,0.000120257,0.017476326,0.022902542,0.000382676,0.002105048,0.001720407,0.001295748,0.000804528,0.001419072,0.000218894,0.00398745,0.000304878,0.000346742,0.096048142,0.001251509,0.003336101,0.003905136,0.146485459,0.000267756,0.001402144,0.002135716,0.000379607,0.001442896,,0.00032356,7.10307E-05,0.003481802,0.003174722,0.00058379,0.000283469,0.000103538,0.0001389,0.002663972,0.000732573,0.020551515,0.000973184,0.00223073,0.164784529,0.008784449,0.008843182,0.000981227,0.00080343,0.018518233,0.007830252,0.041331162,0.256139975,4.84003E-06,0.033288925,0.000241527,4.12799E-06,0.029929766,0.000172506,0.000363585,0.000517387,5.65683E-05,0.00017823,0.000482769,0.000468086,0.000161615,0.00013716,0.000296319,9.81243E-05,,,0.001082572,0.000696675,0.000451401,0.000347521,0.001893215,0.00100482,0.002375407,0.001695321,0.000106254,0.001779066
HEB_25_142,0.000340211,0.003065697,0.000190513,0.000120337,0.039201324,0.009914634,0.000241746,0.000526976,0.00028423,0.001839175,9.53629E-05,0.00785884,0.000639624,0.002700401,0.000167928,0.000245926,,0.002061194,,1.65315E-05,0.006756145,0.000843564,6.64734E-05,0.023911117,0.017945486,0.000647856,0.001190126,5.27474E-05,0.000549139,0.000109706,0.000456378,0.003634083,0.001315551,0.000655926,0.375102364,0.075773258,0.081028016,0.012404598,0.009129133,0.000911972,8.43324E-05,,0.169086809,0.002124081,0.001178757,0.001836555,3.56821E-05,0.000509108,1.28269E-05,0.104415588,0.004486015,0.000464873,0.000350469,5.59044E-05,0.016564914,,0.009136601,8.64347E-05,0.001812478,0.002295981,0.005289126,0.105115057,0.000530655,0.008424836,0.001036233,0.003459614,,0.004959736,0.001690917,2.83354E-05,4.70533E-05,0.000659798,0.000226299,0.065197222,0.000952176,0.000598273,0.002024895,0.000783756,0.012522791,0.001747895,0.007333974,1.075009247,0.001861687,0.001914249,0.000239019,0.01642931,0.033263497,0.000323806,0.003661039,0.00183192,0.002345519,0.001674119,0.002221053,0.000252395,0.008486042,0.000518329,,0.042373214,0.001979962,0.003781488,0.005635228,0.067667179,0.000374904,0.001914624,0.004504315,0.000514672,0.002904065,0.001702195,0.014654958,0.035925308,0.032354782,0.005007816,0.000818863,0.000445989,0.001097456,0.05713018,0.004625718,0.001604075,0.095203857,0.001366373,0.004117917,0.404062617,0.008451576,0.008502623,0.000923187,0.00047698,0.015172721,0.014203467,0.039635826,0.148368688,,0.022071886,0.00054727,1.43752E-05,0.062088799,0.000224063,0.000304276,0.000663294,0.000185248,0.000308657,0.000605672,0.000346342,0.000262453,0.000174287,0.000536376,0.00011656,0.00146685,,0.001603973,0.001756203,0.000763898,0.000183464,0.000755563,0.001201832,0.00524341,0.004008141,0.000298741,0.001867954
HEB_25_143,0.000142584,0.00025712,2.23099E-05,4.27546E-05,0.007393214,0.001572596,1.11576E-05,0.000693785,0.000288287,0.000594532,3.48402E-05,0.005685378,0.000129705,0.000157751,0.000384677,0.000470755,,0.000171847,,5.19603E-06,0.003056189,0.001094366,7.28025E-05,0.006448336,0.004757972,0.000624957,0.001516218,,0.000542147,2.43016E-05,,0.001079381,0.001022474,0.000123624,0.492222636,0.103842911,,0.004175462,0.007997738,0.000634601,0.000128468,,0.188556302,,0.000517722,0.001616806,1.02954E-05,0.00038765,2.43282E-05,0.10011969,0.002234297,0.000957198,6.76302E-05,5.37467E-06,0.02450164,,0.002535934,0.000113148,0.001080515,0.00379563,0.003225895,0.083690238,0.000133742,0.013621924,0.00064487,0.003128431,,0.008470716,0.000297529,1.46191E-06,1.49848E-05,0.000185274,,0.031384336,0.000180258,0.000104623,0.000805526,0.000102245,0.003441198,0.000863723,0.004658878,0.29338461,0.00086956,0.000963745,9.36834E-05,0.009830556,0.025957408,0.000299824,0.001736707,0.002048041,0.001831327,0.000185911,5.03701E-05,5.90611E-05,0.005174293,9.96312E-05,,0.048127249,0.001099368,0.004239753,0.002174573,0.118699951,3.68972E-05,0.000204945,0.000474944,2.06836E-05,0.000271018,0.000116373,0.00096759,0.001521648,0.007754578,0.000725727,9.75169E-05,0.000113952,0.000235277,0.002901447,0.000614616,4.61129E-06,0.004489082,0.000271035,0.000533479,0.007088783,0.013796275,0.014843629,0.000933852,0.000431686,0.006138759,0.000514485,0.003527764,0.00539898,1.05891E-06,1.41409E-05,9.25961E-05,,0.024698805,0.00011781,0.000231546,0.000763052,,4.69746E-05,0.000235481,1.03818E-05,3.25287E-06,1.23203E-05,,9.78876E-06,0.000113989,,0.000888957,0.000353493,0.001943841,0.000139905,0.00155981,0.000272121,0.002587649,0.003979454,0.0002112,0.000621142
HEB_25_152,0.000196475,0.0004609,0.000109588,0.000136973,0.037054537,0.004664902,9.35079E-05,0.000186571,0.00041241,0.000978115,6.38793E-05,0.012166857,0.031057373,0.000688237,2.557E-05,3.21634E-05,,0.001574673,3.83703E-05,2.78302E-06,0.00396608,0.000712039,0.000111028,0.11176726,0.0806355,0.000387538,0.000902674,1.1074E-05,0.001383773,0.000203241,,0.004990463,0.002728593,0.001167747,0.457873668,0.115838933,0.160026873,0.015161757,0.002517369,7.94252E-05,3.91685E-05,4.14352E-06,0.219806325,0.00113376,0.00021193,0.001038208,4.2058E-07,9.78507E-05,8.83697E-06,0.364268092,0.001788654,0.002608789,0.000141634,7.54184E-06,0.011884225,,0.016022004,3.56881E-06,0.001062664,0.002746303,0.002688743,0.096461641,0.000618258,0.026069046,0.001754053,0.007976877,,0.004814416,9.51992E-05,2.10491E-05,2.67717E-05,0.000217186,2.51872E-05,0.019977651,0.001488499,0.000151608,0.002332498,0.000419987,0.003636114,0.001069575,0.003013308,0.751749614,0.009383828,0.002607581,0.000162893,0.024870146,0.031059311,0.000577633,0.019012728,0.00324519,0.00200695,0.002230784,0.001108035,9.99738E-05,0.00634067,0.000484138,,0.10166706,0.001637851,0.006611292,0.010156408,0.154022303,0.000284291,0.001523598,0.007549258,0.000240634,0.002334303,9.70805E-05,0.000932882,0.002281609,0.005677529,0.000988503,0.000180707,0.000285655,0.000129582,0.004206892,0.003322854,0.001219993,0.069543749,0.000314422,0.008643606,0.469579313,0.009687725,0.012111172,0.000480411,0.000159079,0.011196314,0.011683698,0.024652304,0.422558101,8.276E-07,0.014544137,0.00158583,1.49459E-06,0.062864532,0.000226756,0.000376109,0.001017487,0.000174761,0.000647648,0.001102925,0.001155221,0.000469561,0.000137193,0.000441821,4.54549E-05,9.81891E-05,,0.001249201,0.001676343,0.001297159,0.0009174,0.000508565,0.001484635,0.005167039,0.00172478,0.000192533,0.000903799
HEB_25_156,0.000423102,0.000140526,9.15236E-05,0.000141295,0.013874083,0.00262561,1.51033E-05,0.005880311,0.000673474,0.001859599,6.60194E-05,0.007820124,9.19754E-05,0.007392213,4.78733E-05,0.000170038,,0.001481353,4.13391E-05,1.39551E-05,1.928E-06,1.81203E-06,0.000145528,0.088429089,0.066885196,9.48223E-05,0.002234249,,0.000465069,1.8163E-05,0.000162998,0.003862871,0.001257645,0.000164898,0.958698337,0.16756528,,0.024526991,0.005442877,0.001683002,1.77275E-05,,0.206552203,0.000366017,0.000112182,0.002047109,0.000804222,7.39687E-05,3.19644E-05,0.461762553,0.002789756,0.002796265,6.88051E-05,2.23739E-05,0.014686384,,0.013604003,0.001706868,0.000106977,0.000181576,3.39946E-05,0.048573124,0.000159619,,0.000553335,0.007786586,,0.009666964,0.000262906,2.43835E-05,4.31623E-06,0.000382187,0.000299899,0.058842405,0.003122657,0.000193587,0.002485144,4.18903E-05,0.011134106,0.000603899,0.005868646,5.269266693,0.004102896,0.001755474,8.37748E-05,0.029019044,0.015580288,0.000416277,0.007205151,0.006900873,0.001127369,0.001344533,0.00014524,0.000189955,0.009399146,0.000444,,0.172379317,0.000922842,0.004617687,0.00410859,0.256193229,8.11767E-05,0.000531983,0.003722758,9.05775E-05,,0.000634216,0.005422142,0.012492096,0.012335224,0.000444485,,0.000587849,0.000876203,0.018586469,0.003393973,0.001040728,0.02393689,0.001035203,0.002082192,0.126499197,0.021168095,0.021649323,0.000578906,0.000328281,0.00575966,0.001731613,0.024574076,0.424539637,6.20673E-06,,0.000407474,7.22347E-06,0.022679021,6.64445E-05,0.000295246,0.0011674,,7.94007E-05,0.000694445,0.000392613,0.000106749,8.79519E-05,0.000233687,1.19826E-05,0.000591594,,0.0015698,0.000798595,0.000572014,0.000256434,,0.002819682,0.003611843,0.001633775,0.00034328,0.00120332
Barke,0.000916964,0.002989594,0.000297352,0.00025085,0.031173782,0.010267865,0.000408939,0.002825317,0.00054471,0.002025749,2.56357E-05,0.036111257,0.014059217,0.005904586,8.5952E-05,0.000820844,3.78692E-05,0.002023445,4.57751E-05,2.58597E-05,0.008466014,0.001376156,0.000161902,0.036459075,0.028963117,9.51425E-05,0.001687158,4.67864E-05,0.000591042,0.000250142,0.000767197,0.003285317,0.00214801,0.000724774,0.417367297,0.083556932,0.129121628,0.020959303,0.004235348,,0.000142071,0.000486225,0.17478692,0.00552872,0.000952561,0.000950032,0.001127264,0.000579069,,0.101814944,0.006897517,0.000461853,0.000357567,1.00012E-05,0.023902818,,0.010136189,0.00754186,0.002474847,0.002426511,0.00735302,0.122081457,0.001039339,0.022227298,0.008119886,0.003186581,,0.010028551,0.002335639,0.000699979,,0.000153041,,0.092248689,0.00304053,0.000866721,0.002999796,0.005560066,0.019404542,0.027527177,0.010569643,1.253480764,0.00367875,0.001462055,0.003220871,0.001044823,0.040996723,0.000831719,0.007570544,0.001859813,0.006986028,0.001410291,0.000268244,0.000172359,0.009533063,0.000317193,0.001048639,0.14820591,0.001929159,0.005194564,0.006234104,0.21371271,0.000298374,0.001440797,0.00330212,0.000299647,0.002777709,0.000628346,0.006653372,0.011797521,0.021993584,0.004941152,0.000918765,0.000216798,0.00021385,0.023341456,0.005308828,0.068193846,0.080326974,0.004634263,0.003834114,0.37329922,0.000501557,0.003326599,0.001804042,0.001038801,0.027749166,0.009642656,0.030912359,0.256782258,2.02715E-05,0.01122894,0.000589889,2.33268E-06,0.04107716,0.000154612,9.23518E-05,,6.70089E-05,0.000278378,0.000991076,,0.002620142,5.12067E-05,0.000411048,0.000109926,0.000413833,,0.000972009,0.00080149,0.000552433,0.000226904,0.000892721,0.001697484,0.00498166,0.005350734,0.000502644,0.00169094
Barke,0.000706896,0.000999561,8.78587E-05,0.000332935,0.066189476,0.015525019,0.000125266,2.14783E-06,7.16398E-05,0.00104658,,0.013441628,0.001759216,0.000691382,2.41882E-05,6.05189E-05,8.19934E-06,0.000314938,,1.44066E-06,0.002936834,0.000662958,9.05889E-06,0.046512653,0.033864229,0.000439499,0.000927278,5.74517E-05,0.00094855,0.00061618,,0.003307208,0.002566164,0.000873056,0.599660282,0.137142507,0.018576842,0.008178272,0.000285178,2.90627E-06,7.24868E-05,4.96456E-05,0.388267544,0.00141009,7.28798E-05,0.000730594,5.93653E-07,5.36275E-05,3.66973E-06,0.294811446,0.002670714,0.001182861,9.96594E-05,1.05633E-06,0.008416893,,0.007181348,,0.00278533,0.003570786,0.002647606,0.123650057,0.000281049,0.009763642,0.001688861,0.00281579,,0.06049413,0.001720426,9.27272E-06,7.89925E-06,,2.16111E-06,0.307988719,0.000877866,0.00018621,0.000994892,2.3356E-05,0.015231547,0.000558605,0.004507496,0.363543129,0.002769893,0.00063786,2.87233E-05,0.005400143,0.03965732,0.000775077,0.006009908,0.001560937,0.001883305,0.000274103,0.001307412,0.000105873,0.00431657,0.000129174,0.001914035,0.131406943,0.001739425,0.007999104,0.007417535,0.184467613,0.000641707,0.001864097,0.000842128,0.000223443,0.000401877,8.44537E-05,0.00066744,0.001292079,0.003919724,,0.000584737,8.25544E-05,6.53604E-05,0.003205795,0.001181025,0.000787682,0.086701764,0.000763338,0.003211575,0.473476226,0.002566955,0.003466307,0.002090331,,0.012651162,0.001896168,0.006316682,0.064330834,2.17061E-07,0.01223599,0.000103766,,0.119305707,0.000382249,0.00016617,0.001284514,0.000192217,0.000280791,0.001160962,0.000483801,0.000216937,6.69052E-05,5.79818E-05,5.68729E-05,6.93215E-05,,0.001265664,0.000702291,0.000782301,0.000499402,0.001148658,0.000207977,0.006636393,0.000966328,0.000233811,0.000651249
Barke,0.000328873,0.001177994,8.87211E-05,0.000200827,0.051589453,0.009747415,0.0001528,0.000300229,0.001024477,0.000872139,2.55251E-05,0.017892024,0.002970679,0.00591278,0.000184251,8.48774E-05,,0.005440283,,3.28753E-06,0.008253218,0.000731781,7.67205E-05,0.103221279,0.073183588,0.000201945,0.00085267,0.000135937,0.000983752,0.000456067,0.000482889,0.002532697,0.003408844,0.000876445,0.683602038,0.185324678,0.078463395,0.01731213,0.000601731,0.000185797,3.19479E-05,1.7467E-05,0.308084076,0.000658093,0.00015519,0.000748601,1.54855E-06,7.37417E-05,,0.272151831,0.001997198,0.002499661,7.63707E-05,7.53919E-06,0.021663701,,0.015894575,1.48979E-05,0.002134905,0.003151857,0.002808297,0.158655519,0.000687524,0.023665488,0.000849914,0.006724236,,0.03758307,0.002223484,9.38059E-06,2.24793E-06,9.04295E-05,5.70831E-05,0.087334064,0.002289916,0.000255241,0.001477983,0.000121117,0.005360887,0.000635757,0.004046613,0.544563668,0.006539033,0.001949138,4.47067E-05,0.013117017,0.051633271,0.000784606,0.013602273,0.004770791,0.002606792,0.000932932,0.001387161,0.000123972,0.004709377,0.000245608,0.001779545,0.169229475,0.001590519,0.012008233,0.007361034,0.248329237,0.000437088,0.002191757,0.005730391,0.000598892,0.004038858,0.000519594,0.004515518,0.004319943,0.008064417,0.002448343,0.000425841,0.000194858,0.000120886,0.007379377,0.002326221,0.000567145,0.028502304,0.000584896,0.006027978,0.361131199,0.008302925,0.010356628,0.000871024,0.000457021,0.014633176,0.008010941,0.025616382,0.555731662,3.02182E-07,0.016817873,0.000584987,1.67675E-06,0.090240677,0.000536903,0.000271299,0.001659115,0.000191132,0.000417278,0.001815417,0.000581389,0.000239582,0.000141665,0.00145213,8.6883E-05,0.000113948,,0.003567163,0.001548116,0.001266364,0.000114379,0.001120799,0.002675882,0.008208037,0.001571561,0.000256395,0.001067384
Barke,0.000201034,0.001529921,9.83176E-05,0.000256385,0.046773083,0.008583728,0.000134775,3.131E-05,0.000298385,0.000983092,6.02855E-05,0.028593327,0.002054764,0.000864682,5.33599E-05,5.13359E-05,,0.000548004,,1.40611E-06,0.003301153,0.000684559,7.43184E-05,0.045606378,0.038766532,0.000572917,0.000691353,9.70155E-07,0.001469074,0.000138716,0.001426551,0.004919329,0.002932172,0.000399841,0.363705249,0.075497022,0.046517337,0.010254323,0.003267815,0.000191612,8.11938E-05,,0.366518463,0.001704336,0.000129028,0.001009842,3.37567E-07,7.92043E-05,8.46456E-06,0.165206265,0.00387236,0.001077834,9.87769E-05,1.85419E-05,0.011274539,,0.004195666,3.24169E-06,0.002015501,0.002930646,0.003355084,0.132295655,0.00025259,0.011373851,0.001647179,0.005449492,,0.007621236,0.000806245,9.50479E-07,5.50887E-06,3.26887E-05,3.72438E-05,0.067052918,0.002161706,0.000250499,0.001974997,0.000300868,0.010561085,0.000824211,0.004651191,0.746302045,0.002045793,0.000823149,0.000116956,0.007818464,0.043114261,0.000824604,0.00412113,0.001426647,0.002099992,0.001102968,0.001286967,0.00015768,0.004733958,0.000252188,,0.126103159,0.001593448,0.004337822,0.010083917,0.176827545,0.000345125,0.000657344,0.001283989,0.000149704,0.000789484,0.000291279,0.002656214,0.005808484,0.008668491,0.001821272,0.000241084,0.000132359,0.000260855,0.013438856,0.002350544,0.001116338,0.312537014,0.005002264,0.005679678,0.602992769,0.003988674,0.004546921,0.002334923,0.000948299,0.027980356,0.026530914,0.054522162,0.352950387,,0.018428426,0.000381438,3.36115E-06,0.070943588,0.000186666,0.000112581,0.000754311,0.000243407,0.000352874,0.000472594,0.000391893,0.000140925,2.53578E-05,9.38473E-05,4.57009E-05,0.000381151,,0.001082873,0.000996859,0.001012528,0.000931123,0.000605902,0.000387373,0.005087325,0.00114504,0.000196496,0.001102897
